0.005,1.05E-06
0.01,3.59E-07
0.015,2.40E-07
0.02,-9.28E-07
0.025,-1.19E-06
0.03,-2.03E-06
0.035,-1.85E-06
0.04,-2.65E-06
0.045,-3.56E-06
0.05,-5.98E-06
0.055,-8.13E-06
0.06,-1.13E-05
0.065,-1.32E-05
0.07,-1.51E-05
0.075,-1.43E-05
0.08,-1.12E-05
0.085,-9.68E-06
0.09,-1.71E-05
0.095,-3.73E-05
0.1,-6.08E-05
0.105,-6.98E-05
0.11,-7.00E-05
0.115,-5.83E-05
0.12,-4.00E-05
0.125,-2.26E-05
0.13,-3.14E-05
0.135,-4.05E-05
0.14,-3.46E-05
0.145,-1.47E-05
0.15,9.19E-06
0.155,9.59E-06
0.16,-7.75E-06
0.165,-3.27E-05
0.17,-5.43E-05
0.175,-5.73E-05
0.18,-3.01E-05
0.185,1.99E-05
0.19,0.000115347
0.195,0.000205703
0.2,0.000255395
0.205,0.000275892
0.21,0.000275196
0.215,0.000272775
0.22,0.000261896
0.225,0.000223647
0.23,0.000150546
0.235,4.90E-05
0.24,-0.000107285
0.245,-0.000292961
0.25,-0.000487252
0.255,-0.000679616
0.26,-0.000861572
0.265,-0.000978122
0.27,-0.001077767
0.275,-0.001155568
0.28,-0.001196208
0.285,-0.001208705
0.29,-0.001172178
0.295,-0.001101934
0.3,-0.001003411
0.305,-0.000873425
0.31,-0.000712263
0.315,-0.00055371
0.32,-0.00037996
0.325,-8.60E-05
0.33,0.000186557
0.335,0.00030277
0.34,0.000321487
0.345,0.000287347
0.35,0.000163126
0.355,1.10E-05
0.36,-0.000115165
0.365,-0.000252495
0.37,-0.000407075
0.375,-0.000523155
0.38,-0.000603054
0.385,-0.000569437
0.39,-0.000579355
0.395,-0.000666724
0.4,-0.000599704
0.405,-0.000407728
0.41,1.98E-05
0.415,0.000385469
0.42,0.000418181
0.425,0.000387975
0.43,0.000427666
0.435,0.000731037
0.44,0.001048918
0.445,0.001112477
0.45,0.001202893
0.455,0.001463499
0.46,0.002014865
0.465,0.002665226
0.47,0.003256673
0.475,0.003666631
0.48,0.003572764
0.485,0.00327402
0.49,0.003030872
0.495,0.003167321
0.5,0.00349243
0.505,0.003822702
0.51,0.003924207
0.515,0.003631927
0.52,0.003052752
0.525,0.002355183
0.53,0.001319219
0.535,1.03E-05
0.54,-0.001393928
0.545,-0.002285257
0.55,-0.00272696
0.555,-0.002743984
0.56,-0.002867089
0.565,-0.003381929
0.57,-0.004421127
0.575,-0.005115888
0.58,-0.004408262
0.585,-0.003424434
0.59,-0.002562154
0.595,-0.002060231
0.6,-0.001935421
0.605,-0.001971604
0.61,-0.001822723
0.615,-0.00113763
0.62,-4.73E-05
0.625,0.001232001
0.63,0.002562847
0.635,0.003811329
0.64,0.00449321
0.645,0.004874897
0.65,0.004743357
0.655,0.00394852
0.66,0.002895272
0.665,0.00222551
0.67,0.001772144
0.675,0.001315685
0.68,0.000710293
0.685,-0.000221059
0.69,-0.00228676
0.695,-0.004625494
0.7,-0.006139997
0.705,-0.006682675
0.71,-0.006502822
0.715,-0.005314229
0.72,-0.004010453
0.725,-0.002952017
0.73,-0.002023859
0.735,-0.001385047
0.74,-0.001080904
0.745,-0.000701551
0.75,0.000550458
0.755,0.002388155
0.76,0.005172045
0.765,0.007566517
0.77,0.00883987
0.775,0.009204668
0.78,0.008931367
0.785,0.008273473
0.79,0.007643022
0.795,0.007179828
0.8,0.006709296
0.805,0.0062268
0.81,0.0057258
0.815,0.00510849
0.82,0.004150941
0.825,0.002847804
0.83,0.001369271
0.835,-0.000106946
0.84,-0.001374996
0.845,-0.002074671
0.85,-0.002366024
0.855,-0.002529029
0.86,-0.002861669
0.865,-0.003187882
0.87,-0.003247804
0.875,-0.003002269
0.88,-0.002381779
0.885,-0.00153441
0.89,-0.000664213
0.895,0.000221513
0.9,0.001036519
0.905,0.001588732
0.91,0.001942952
0.915,0.002129103
0.92,0.001784737
0.925,0.001134672
0.93,0.000354022
0.935,-0.000100586
0.94,4.68E-06
0.945,0.000491872
0.95,0.001024949
0.955,0.001408712
0.96,0.001790854
0.965,0.002114178
0.97,0.002025359
0.975,0.001496887
0.98,0.000234631
0.985,-0.001290648
0.99,-0.002960551
0.995,-0.003826262
1,-0.003836371
1.005,-0.003274165
1.01,-0.002659708
1.015,-0.001994539
1.02,-0.000886272
1.025,0.00062979
1.03,0.001878454
1.035,0.00292447
1.04,0.003937773
1.045,0.004919731
1.05,0.005814618
1.055,0.006368061
1.06,0.006639365
1.065,0.006619096
1.07,0.006277853
1.075,0.00534931
1.08,0.004040911
1.085,0.002319121
1.09,0.000110972
1.095,-0.002727985
1.1,-0.006943235
1.105,-0.01202192
1.11,-0.01696438
1.115,-0.0196855
1.12,-0.02066167
1.125,-0.02010857
1.13,-0.01824083
1.135,-0.01592225
1.14,-0.01453345
1.145,-0.01335378
1.15,-0.01189261
1.155,-0.01038295
1.16,-0.008578135
1.165,-0.0058645
1.17,-0.002913435
1.175,-0.000407124
1.18,0.001619859
1.185,0.002484868
1.19,0.002645649
1.195,0.002507045
1.2,0.001743692
1.205,0.000828246
1.21,0.000211951
1.215,-0.000499114
1.22,-0.001471945
1.225,-0.002654383
1.23,-0.003818947
1.235,-0.004861411
1.24,-0.00620059
1.245,-0.007871081
1.25,-0.009023221
1.255,-0.009744692
1.26,-0.01019795
1.265,-0.0108196
1.27,-0.01165439
1.275,-0.01208075
1.28,-0.01215685
1.285,-0.01133145
1.29,-0.009848978
1.295,-0.007805013
1.3,-0.00521711
1.305,-0.002414529
1.31,0.000142501
1.315,0.002491662
1.32,0.004543691
1.325,0.006038187
1.33,0.00686538
1.335,0.007307878
1.34,0.007585784
1.345,0.007847059
1.35,0.008166938
1.355,0.008531048
1.36,0.008547276
1.365,0.008232167
1.37,0.007670484
1.375,0.007122031
1.38,0.006805799
1.385,0.006286247
1.39,0.005552577
1.395,0.004804655
1.4,0.004315584
1.405,0.004425369
1.41,0.004562413
1.415,0.004472443
1.42,0.004049511
1.425,0.003459094
1.43,0.002652035
1.435,0.001998139
1.44,0.00184064
1.445,0.002610587
1.45,0.003578517
1.455,0.003931106
1.46,0.004222102
1.465,0.004592549
1.47,0.004960876
1.475,0.005346692
1.48,0.005724857
1.485,0.005932322
1.49,0.005712014
1.495,0.005228373
1.5,0.004470317
1.505,0.003338223
1.51,0.002341377
1.515,0.001871454
1.52,0.001316483
1.525,0.000125269
1.53,-0.002995193
1.535,-0.006745439
1.54,-0.01009508
1.545,-0.01372042
1.55,-0.01739644
1.555,-0.01981608
1.56,-0.02154766
1.565,-0.02223355
1.57,-0.02124932
