0.01,-1.48E-04
0.02,-2.67E-04
0.03,-3.72E-04
0.04,-2.21E-04
0.05,-9.72E-05
0.06,-1.16E-05
0.07,2.65E-05
0.08,2.26E-05
0.09,9.13E-05
0.1,2.02E-04
0.11,2.93E-04
0.12,3.91E-04
0.13,4.70E-04
0.14,5.21E-04
0.15,5.32E-04
0.16,4.72E-04
0.17,3.76E-04
0.18,3.12E-04
0.19,3.01E-04
0.2,2.45E-04
0.21,2.04E-04
0.22,2.72E-04
0.23,4.03E-04
0.24,5.84E-04
0.25,7.19E-04
0.26,8.32E-04
0.27,9.56E-04
0.28,9.31E-04
0.29,7.40E-04
0.3,4.52E-04
0.31,1.04E-04
0.32,-1.99E-04
0.33,-3.25E-04
0.34,-2.28E-04
0.35,-9.53E-05
0.36,-1.02E-04
0.37,-1.13E-04
0.38,-5.96E-05
0.39,-3.27E-05
0.4,-2.19E-05
0.41,-8.30E-05
0.42,-2.08E-04
0.43,-3.56E-04
0.44,-5.35E-04
0.45,-6.27E-04
0.46,-5.98E-04
0.47,-5.34E-04
0.48,-4.47E-04
0.49,-3.54E-04
0.5,-3.17E-04
0.51,-2.86E-04
0.52,-2.55E-04
0.53,-2.15E-04
0.54,-1.41E-04
0.55,-5.42E-05
0.56,3.47E-05
0.57,8.71E-05
0.58,1.05E-04
0.59,1.07E-04
0.6,1.20E-04
0.61,6.69E-05
0.62,-9.05E-05
0.63,-1.77E-04
0.64,-1.40E-04
0.65,-4.07E-05
0.66,4.96E-05
0.67,4.79E-05
0.68,-1.51E-05
0.69,-1.31E-05
0.7,7.52E-05
0.71,1.73E-04
0.72,2.94E-04
0.73,4.06E-04
0.74,4.34E-04
0.75,3.34E-04
0.76,3.19E-04
0.77,3.48E-04
0.78,3.52E-04
0.79,4.73E-04
0.8,4.26E-04
0.81,3.00E-04
0.82,3.58E-04
0.83,2.50E-04
0.84,1.39E-04
0.85,2.78E-04
0.86,2.88E-04
0.87,2.83E-04
0.88,2.16E-04
0.89,5.56E-05
0.9,1.70E-04
0.91,4.01E-04
0.92,5.28E-04
0.93,7.04E-04
0.94,8.67E-04
0.95,9.08E-04
0.96,8.69E-04
0.97,7.01E-04
0.98,4.13E-04
0.99,1.49E-04
1,5.76E-04
1.01,9.95E-04
1.02,1.29E-03
1.03,2.26E-03
1.04,2.50E-03
1.05,2.09E-03
1.06,1.58E-03
1.07,1.73E-03
1.08,2.77E-03
1.09,2.98E-03
1.1,2.97E-03
1.11,3.13E-03
1.12,3.32E-03
1.13,2.82E-03
1.14,2.35E-03
1.15,3.84E-03
1.16,3.24E-03
1.17,3.00E-04
1.18,-1.54E-03
1.19,-2.12E-03
1.2,-1.46E-03
1.21,-1.54E-03
1.22,-2.79E-03
1.23,-2.74E-03
1.24,-2.19E-03
1.25,-4.60E-03
1.26,-7.99E-03
1.27,-6.85E-03
1.28,-6.29E-03
1.29,-6.65E-03
1.3,-3.68E-03
1.31,-4.12E-03
1.32,-8.09E-03
1.33,-1.03E-02
1.34,-6.48E-03
1.35,9.28E-04
1.36,5.26E-03
1.37,4.58E-03
1.38,3.81E-03
1.39,5.44E-03
1.4,3.92E-03
1.41,-1.99E-03
1.42,-5.57E-03
1.43,-3.66E-03
1.44,-1.54E-03
1.45,1.76E-03
1.46,7.22E-03
1.47,6.02E-03
1.48,1.64E-03
1.49,2.54E-03
1.5,4.92E-03
1.51,1.13E-02
1.52,1.16E-02
1.53,7.51E-03
1.54,1.29E-02
1.55,1.46E-02
1.56,7.20E-03
1.57,-8.72E-04
1.58,-3.69E-03
1.59,-4.21E-03
1.6,-5.85E-03
1.61,-6.17E-03
1.62,2.88E-03
1.63,1.05E-02
1.64,2.68E-03
1.65,-4.82E-03
1.66,-2.07E-03
1.67,4.25E-03
1.68,1.41E-03
1.69,-3.43E-03
1.7,7.16E-04
1.71,-3.93E-03
1.72,-1.70E-02
1.73,-1.73E-02
1.74,-4.38E-03
1.75,-2.03E-03
1.76,-8.17E-03
1.77,-2.05E-03
1.78,6.66E-04
1.79,-3.55E-03
1.8,-6.35E-04
1.81,7.58E-03
1.82,1.52E-02
1.83,1.55E-02
1.84,1.54E-02
1.85,0.01475581
1.86,0.006478637
1.87,0.004121334
1.88,8.04E-03
1.89,0.01294525
1.9,1.66E-02
1.91,1.52E-02
1.92,1.44E-02
1.93,1.04E-02
1.94,0.002062395
1.95,-0.005115688
1.96,-0.003206001
1.97,0.003445831
1.98,-0.005258735
1.99,-0.01519257
2,-0.00834439
2.01,-0.001373452
2.02,0.004897668
2.03,0.01117853
2.04,0.004113584
2.05,-0.003533206
2.06,0.000673088
2.07,-2.54E-03
2.08,-0.007272368
2.09,-5.46E-04
2.1,-0.00267559
2.11,-0.01152791
2.12,-0.00900415
2.13,0.001729899
2.14,0.004713575
2.15,-0.006614936
2.16,-0.01590678
2.17,-0.00976099
2.18,0.000892955
2.19,1.93E-03
2.2,0.003366249
2.21,0.00678022
2.22,-0.01028854
2.23,-0.0292198
2.24,-0.0186647
2.25,-0.000562307
2.26,0.002193127
2.27,-0.002601374
2.28,-0.004912234
2.29,-0.005803194
2.3,-0.007333111
2.31,-0.009747472
2.32,-0.01427907
2.33,-0.01295391
2.34,-0.007810196
2.35,-0.000473057
2.36,0.005877401
2.37,-0.002554875
2.38,-0.01126411
2.39,-0.008342305
2.4,-0.003880219
2.41,0.003016262
2.42,0.01440085
2.43,0.02330219
2.44,0.02223065
2.45,0.0203362
2.46,0.01926345
2.47,0.004014711
2.48,-0.002102528
2.49,0.008969237
2.5,0.009105229
2.51,-0.008066125
2.52,-0.02410159
2.53,-0.02430616
2.54,-0.02803576
2.55,-0.03055702
2.56,-0.01123375
2.57,0.003015679
2.58,-0.000423447
2.59,-0.000443085
2.6,0.005559815
2.61,0.008289509
2.62,0.000275019
2.63,-0.007003093
2.64,-0.001071607
2.65,0.000846633
2.66,-0.00472951
2.67,-0.006470037
2.68,-0.008528197
2.69,-0.007490438
2.7,0.007776246
2.71,0.02405361
2.72,0.01793313
2.73,0.007887513
2.74,0.009099157
2.75,0.001353197
2.76,-0.005083584
2.77,-0.01007137
2.78,-0.02334568
2.79,-0.02419595
2.8,-0.009989145
2.81,0.005904837
2.82,0.0125599
2.83,0.003399028
2.84,-0.01211713
2.85,-0.02168239
2.86,-0.02334291
2.87,-0.01691577
2.88,-0.005783547
2.89,0.001308292
2.9,-0.001278388
2.91,0.004018002
2.92,0.009321731
2.93,-0.003504071
2.94,-0.006155589
2.95,0.006366978
2.96,0.002475023
2.97,-0.01390574
2.98,-0.01359894
2.99,0.001734832
3,0.01233783
3.01,0.008927484
3.02,0.01134627
3.03,0.01361121
3.04,0.001794478
3.05,0.003738806
3.06,0.02212152
3.07,0.03080066
3.08,0.02622339
3.09,0.02518919
3.1,0.02143985
3.11,0.01118279
3.12,0.005720489
3.13,0.000405976
3.14,-0.01267312
3.15,-0.03020976
3.16,-0.03288504
3.17,-0.01800779
3.18,-0.01762297
3.19,-0.03016693
3.2,-0.02864274
3.21,-0.01797426
3.22,-0.0127703
3.23,-0.003341769
3.24,0.02208242
3.25,0.03211176
3.26,0.01529262
3.27,-0.002125614
3.28,-0.01608606
3.29,-0.01433092
3.3,-0.000711998
3.31,0.003772979
